"""Contagiados"""
227,7413.43398979377
228,7391.9277726814
229,7173.87198587701
230,7411.08240265206
231,7465.21999408004
232,7733.68511654757
233,7988.47205115777
234,8228.18081968446
235,8300.00245197769
236,8574.16694597746
237,8584.86989193931
238,8706.6466191932
239,9349.63925146656
240,9646.28934350925
241,10111.4073804216
242,10083.1645979294
243,10219.1324723354
244,9481.90479139501
245,9387.42405935263
246,9562.727349104
247,9678.99234474504
248,9543.14098308996
249,9135.35721338338
250,8271.03912612719
251,8052.88344919591
252,8099.73967153488
253,8157.21819274981
254,8213.93717712703
255,8185.87971270433
256,8037.95416403961
257,7635.08831408003
258,7163.90612715272
259,6973.61062208286
260,6954.58498947614
261,7054.07097671324
262,6952.5314260552
263,7066.81549118196
264,6875.37094379978
265,6925.23136414212
266,7195.74688937802
267,7660.58666032529
268,8187.79989508382
269,8445.13895310858
270,8589.52978205968
271,8634.84884562781
272,8566.79717188574
273,8791.35004067842
274,8968.14995585263
275,9126.48809792527
276,9335.45653319324
277,9334.41101029591
278,8691.80058322039
279,8455.5289772307
280,8249.39802986029
281,8125.30677761271
282,8288.68251053592
283,8247.51476860176
284,8324.25823284618
285,8411.28406519936
286,8790.63672594358
287,9529.37121415251
288,10225.3313372525
289,11062.8117112629
290,11937.2767708952
291,12054.4171876643
292,12447.2073077967
293,12839.9259156628
294,13232.6445235289
295,13625.3631313951
296,14018.0817392612
297,14410.8003471273
298,14803.5189549935
299,15196.2375628596
300,15588.9561707257
301,15981.6747785919
